8.1378130091488714e+00,5.8361785877967476e+00,0.0000000000000000e+00
1.1784679818932733e+00,-9.9583179372011799e+00,0.0000000000000000e+00
3.5438937313814400e+00,-9.3388822678622141e+00,0.0000000000000000e+00
-5.1239606923547880e+00,-8.5916910662195090e+00,0.0000000000000000e+00
-7.8329936735814165e+00,6.2148687521400658e+00,0.0000000000000000e+00
1.1456411885570019e+00,9.9359400558426483e+00,0.0000000000000000e+00
-3.3197697198780802e+00,-9.4320632127741550e+00,0.0000000000000000e+00
6.1352897683985166e+00,-7.8792052381436184e+00,0.0000000000000000e+00
9.9852368379106409e+00,-5.7652052989676983e-01,0.0000000000000000e+00
-7.9010073326452241e+00,6.1242173002974738e+00,0.0000000000000000e+00
-8.4100210970230584e+00,-5.4415781995727563e+00,0.0000000000000000e+00
9.3540441079290666e+00,-3.5395654959622913e+00,0.0000000000000000e+00
9.9896612291800544e+00,3.0058146350280457e-01,0.0000000000000000e+00
-8.7269598379767590e+00,-4.8885022896451709e+00,0.0000000000000000e+00
9.9441279299837948e+00,1.0918365285782523e+00,0.0000000000000000e+00
4.1820056204868550e+00,-9.0744400707308923e+00,0.0000000000000000e+00
2.4032673614270172e+00,9.7079925450964382e+00,0.0000000000000000e+00
9.4170708541715626e+00,3.4105469839454878e+00,0.0000000000000000e+00
3.4534592248844458e+00,9.3848295048117283e+00,0.0000000000000000e+00
-9.8427500658005194e+00,-1.7609117921154387e+00,0.0000000000000000e+00
-7.9293987590375785e+00,-6.0922234347011557e+00,0.0000000000000000e+00
2.5077086438545941e+00,9.6948780743457750e+00,0.0000000000000000e+00
9.8769067134900812e+00,1.6284844373785452e+00,0.0000000000000000e+00
4.5824285576283010e+00,8.8934929614357188e+00,0.0000000000000000e+00
4.5369117223620750e+00,-8.8948450494831128e+00,0.0000000000000000e+00
1.0777475998020900e+00,-9.9466703322774794e+00,0.0000000000000000e+00
9.9617983151142013e+00,9.0916632832030819e-01,0.0000000000000000e+00
-7.4394249540599953e+00,6.6778693267106792e+00,0.0000000000000000e+00
9.9900862886520478e+00,-5.7308736542328642e-01,0.0000000000000000e+00
-3.8615994378947072e+00,-9.2245189580296252e+00,0.0000000000000000e+00
7.6822088171803484e+00,6.4041410253437734e+00,0.0000000000000000e+00
8.0333749274084294e+00,5.9818584687641900e+00,0.0000000000000000e+00
9.1137023504719519e+00,4.1235673822224124e+00,0.0000000000000000e+00
-4.8069095748586993e-01,-9.9869703731616948e+00,0.0000000000000000e+00
9.5490592275249639e+00,-2.9214319620155949e+00,0.0000000000000000e+00
4.5296715541880719e+00,-8.8905337345753495e+00,0.0000000000000000e+00
8.3186466406749791e+00,-5.5726013014721758e+00,0.0000000000000000e+00
9.9856949991668653e+00,-5.7631397301402765e-01,0.0000000000000000e+00
-1.3009699666944817e-02,1.0009901762377861e+01,0.0000000000000000e+00
-9.4485922947127765e+00,3.3099884753325823e+00,0.0000000000000000e+00
1.2982489119675651e+00,9.9189917265213499e+00,0.0000000000000000e+00
-3.6935974798910598e+00,9.2949636604104953e+00,0.0000000000000000e+00
4.4268437606207049e+00,-8.9659380313339359e+00,0.0000000000000000e+00
9.3154773858773741e+00,3.6079319162297936e+00,0.0000000000000000e+00
-9.9473421222789788e+00,6.8834990191397127e-01,0.0000000000000000e+00
4.4670223933151236e+00,8.9493003488251617e+00,0.0000000000000000e+00
1.1425273094587489e+00,9.9178909746051165e+00,0.0000000000000000e+00
-9.2049741523078623e+00,-3.9364835278026447e+00,0.0000000000000000e+00
9.5860657657445891e+00,2.8938103511462261e+00,0.0000000000000000e+00
-2.6770699352500413e+00,-9.6274008117632590e+00,0.0000000000000000e+00
7.5721670742834357e+00,-6.5465439876983123e+00,0.0000000000000000e+00
9.0479840527626578e+00,-4.2905123685415711e+00,0.0000000000000000e+00
9.9623454136788023e+00,1.0189045262510530e+00,0.0000000000000000e+00
-9.7845344928402973e+00,-2.1193398490260256e+00,0.0000000000000000e+00
4.3545449796246567e+00,8.9993953584178055e+00,0.0000000000000000e+00
-7.1211804842079696e+00,7.0045645911140868e+00,0.0000000000000000e+00
4.4988538923566859e+00,8.9217985216699187e+00,0.0000000000000000e+00
8.2921505691511506e+00,5.5990911304337052e+00,0.0000000000000000e+00
3.5947129012400447e+00,9.3366594636651623e+00,0.0000000000000000e+00
-4.0226686940900436e+00,9.1386917438006634e+00,0.0000000000000000e+00
-9.6232665704507472e+00,2.6533804255907394e+00,0.0000000000000000e+00
-5.8477998732412972e+00,-8.1012074339701563e+00,0.0000000000000000e+00
-9.6161718957697744e+00,2.7626039144923822e+00,0.0000000000000000e+00
9.0231942047145335e+00,4.2953629269865994e+00,0.0000000000000000e+00
-1.2718785122528580e+00,-9.9225282976540665e+00,0.0000000000000000e+00
-9.5912153955835588e+00,-2.8275336436095881e+00,0.0000000000000000e+00
6.2008118673000974e+00,7.8473219661460583e+00,0.0000000000000000e+00
3.8560206288417107e+00,-9.2373745110573520e+00,0.0000000000000000e+00
9.4689286577133540e+00,-3.1987973372178491e+00,0.0000000000000000e+00
-9.9447994792807712e+00,1.0237338480519460e+00,0.0000000000000000e+00
-1.8947498839291812e+00,-9.8234051410516869e+00,0.0000000000000000e+00
3.6735470092060685e+00,9.3023748779078428e+00,0.0000000000000000e+00
8.9702503954062802e+00,-4.4035754921935757e+00,0.0000000000000000e+00
-2.2865348908086007e+00,9.7372068523876383e+00,0.0000000000000000e+00
9.9174573594572895e+00,1.3120833765876174e+00,0.0000000000000000e+00
-1.0041314665532133e+00,9.9294674930754230e+00,0.0000000000000000e+00
-1.0002755731783489e+01,9.4172616158597205e-02,0.0000000000000000e+00
6.1999924241968634e+00,7.8374609505504340e+00,0.0000000000000000e+00
-2.6327561884987132e+00,-9.6494750553515942e+00,0.0000000000000000e+00
-2.3244675781409665e+00,-9.7323208911087438e+00,0.0000000000000000e+00
-8.5090830897355740e+00,5.2476827704140279e+00,0.0000000000000000e+00
-6.2213426205914120e+00,7.8352263837342351e+00,0.0000000000000000e+00
1.6253133341008836e+00,9.8441956627157161e+00,0.0000000000000000e+00
2.8228827514737733e+00,-9.5908841819294199e+00,0.0000000000000000e+00
5.2126885947274113e+00,-8.5227740188194296e+00,0.0000000000000000e+00
6.5226479887352307e+00,7.5808433460254641e+00,0.0000000000000000e+00
5.0264433053489528e+00,-8.6561956883518132e+00,0.0000000000000000e+00
-9.2904733234260686e+00,3.6949496854226260e+00,0.0000000000000000e+00
5.7981494988916671e+00,8.1602099849835419e+00,0.0000000000000000e+00
1.3284075792359815e+00,-9.9186657627555554e+00,0.0000000000000000e+00
3.4849943762466462e+00,-9.3943936269113362e+00,0.0000000000000000e+00
-4.9550096073773151e+00,8.6681452836492685e+00,0.0000000000000000e+00
7.7772799900866163e+00,-6.2954309852134145e+00,0.0000000000000000e+00
4.8457166846345645e+00,8.7351906639539116e+00,0.0000000000000000e+00
7.1402186340167484e+00,-7.0022883976521113e+00,0.0000000000000000e+00
1.9572034615702991e+00,-9.7900716157037273e+00,0.0000000000000000e+00
-4.4391900511642364e+00,-8.9485405022964741e+00,0.0000000000000000e+00
-3.4663958636793555e+00,9.3489378967165866e+00,0.0000000000000000e+00
-7.6815917464610006e+00,6.4313996464085266e+00,0.0000000000000000e+00
1.9538914924059172e+00,9.8144327067007389e+00,0.0000000000000000e+00
2.2588316000434872e+00,-9.7564987042675355e+00,0.0000000000000000e+00
2.9535133325469896e+00,9.5725246947532803e+00,0.0000000000000000e+00
-4.5087575832248925e+00,-8.9403255462346873e+00,0.0000000000000000e+00
-9.1193582994444764e+00,4.1052206181730293e+00,0.0000000000000000e+00
-7.0269642352451784e+00,-7.0965340465767666e+00,0.0000000000000000e+00
-9.8102613313619287e+00,1.9337320216695979e+00,0.0000000000000000e+00
-1.9225419061897249e+00,9.7932941617794320e+00,0.0000000000000000e+00
8.8452656634489788e+00,-4.6685257357071350e+00,0.0000000000000000e+00
-2.4705162174317157e+00,-9.6849860994886789e+00,0.0000000000000000e+00
-5.7072016823061942e+00,-8.2285288398347554e+00,0.0000000000000000e+00
3.0905169969816271e+00,-9.5286921578678054e+00,0.0000000000000000e+00
-9.5076817436404752e+00,3.1002443458973339e+00,0.0000000000000000e+00
-3.7554588857851803e+00,9.2754225834440103e+00,0.0000000000000000e+00
9.9939113834724722e+00,-3.4742163112802615e-01,0.0000000000000000e+00
8.6582576096917254e+00,-4.9614005285539520e+00,0.0000000000000000e+00
3.3080565854630004e+00,9.4281864537975277e+00,0.0000000000000000e+00
9.3067091844587395e+00,-3.6090517906334374e+00,0.0000000000000000e+00
