-1.2958173517246148e+00,-9.8554143790826931e-01
-5.8161387120363872e-01,-5.9658498692536366e-01
-1.2014817580917247e-01,6.1907010993504860e-02
7.5616777805208879e-01,6.6321726041102780e-01
-4.4508374650835603e-01,-4.5685363224593506e-01
-3.2611957596394386e-01,-2.9652257586239605e-01
1.1977278312326960e+00,9.5168815122012984e-01
7.7958954036156358e-01,7.7180184284712661e-01
1.9441439563885834e-01,2.6382284551871182e-01
-1.3215466080755497e-01,-1.6986316115550579e-01
8.8766059018033605e-01,6.7666738148100114e-01
-1.6676676824049790e+00,-8.9200326084748394e-01
3.7239014697915185e-01,6.0104966292869522e-01
-6.8399882919373434e-01,-6.9664109239696925e-01
-1.0539923151617199e-01,-9.3366899860460179e-02
-9.3868514952043780e-01,-8.2633983607321737e-01
-4.8557367999612849e-01,-5.2176194526131692e-01
-1.8146630713714920e-01,-2.9898271454624969e-01
2.5007446921941190e-01,3.0496747636427207e-01
-1.1243005588694153e+00,-1.1283011078112617e+00
-3.1503809685912176e-01,-3.8706039281674509e-01
8.6968259872784348e-01,6.3271662367407389e-01
-1.5732726782124684e+00,-1.0160055878526726e+00
2.2678994524822052e-01,3.6345967460361578e-01
-1.4897299740873744e+00,-1.1507753132004686e+00
1.4787144518466888e+00,1.1379849945067708e+00
1.9578100643840148e+00,9.8008271714245065e-01
-1.2850101888624459e+00,-9.2618286606820166e-01
-1.0275953357642547e-02,2.5170164335619614e-02
8.4423120913412787e-03,-2.7152618077720556e-02
-6.3028866216145185e-01,-4.8591387193943109e-01
7.0130415717349193e-01,6.3588418444822692e-01
-8.1740635844735954e-01,-9.0743198955513693e-01
-2.2143790102065541e-01,-1.6976481700010940e-01
-2.2114329350973017e-01,-1.1760963538507016e-01
6.6763602573481540e-01,6.5555534008546368e-01
1.5232323830321008e+00,9.5102737472008225e-01
-5.8065806315526498e-02,-2.4441066140195850e-01
-9.9794171308580260e-01,-8.2522660330603204e-01
1.7063148496846234e+00,1.0331482995622174e+00
-6.6071670628854617e-01,-8.4857048295079063e-01
4.8766248162772646e-01,4.0673486917351309e-01
6.0722886215625860e-01,5.2753850598686358e-01
5.4707034662528253e-01,6.7670312573439084e-01
-1.0362695292522581e+00,-9.8522872189889232e-01
-7.5039075451226067e-01,-5.3571413865605400e-01
4.5837654148180129e-01,4.3541804668386475e-01
-7.3175402777424436e-01,-8.7546728299292542e-01
-4.9293524029391078e-01,-4.0644359695399923e-01
2.9621556366472248e+00,3.3497486513221569e-02
1.7828390234907001e+00,9.4494887364081137e-01
1.6592932026579381e+00,9.4546361974512727e-01
-1.3725572876093044e+00,-9.3160900990159101e-01
4.1257097030079543e-01,3.7918362564910535e-01
2.1073572774481239e-01,1.2052092852358595e-01
1.4706921040294857e-01,2.0743001624156848e-01
1.4333142872193889e+00,8.8049279350888121e-01
4.7272457124984840e-01,5.7571403960889678e-01
